theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,126,"for those who say he should have complied to law enforcement, cut your craps and come to your sense 1. This is not a criminal case. It's not like you are removing a thug or catching a drunk driver. Here united was asking the man to do them a favor to give up his seat. Law enforcement should have never involved here. It's the fucked up regulations that allow airlines to involve law enforcement in these situations and that should be changed. And it's the fucking airline that thinks it can do whatever it wants even if it means to hurt its customers. 2. Do everyone else a favor and educate yourself with the fine print before backing the fucking airline. United's rule 25A starting with ""Denied Boarding (U.S.A./Canadian Flight Origin) - When there is an Oversold UA flight that originates in the U.S.A. or Canada, the following provisions apply..."" It clearly says ""when there is an Oversold"" but the flight was not fucking oversold. They needed those seats for their own employees. So regardless wtf the fine print says about overbooking, they could not force the man to give up his seat if he didn't want to. It's united's fucking problem. 3. Again, educate yourself and read the fucking fine print in rule 25 further. The phrase ""denied boarding"" is used over and over. This situation is not about denied boarding. The guy had already been boarded and that's why he was already in his seat. What should have been called in this situation is ""revoking boarding"" but that's not anywhere in the fucking fine print. Even if it was there, it should be removed because it's unfair and unjust. 4. Given that it was united's fucking problem, they should not have been too cheap to stop the offer at $800. Why not keep increasing the offer until it's maxed out at $1350 and see if anyone took it? It's their fucking own problem for not having transportation for their employees and they tried to be so cheap and then used force on their customers when it didn't go the way they want? Anyone think that was right, your reasoning has a fucking problem!",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Strong profanity and frustration towards United Airlines and law enforcement.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,17,Since when did airlines have the right to physically assault and cause bleeding damage to a passenger on a plane?,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses outrage over perceived physical assault by airlines.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,IJlIcK-gbLE,https://www.youtube.com/watch?v=IJlIcK-gbLE,86,idk this blue razz juicy bar is hittin,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses enjoyment of a flavored vape product.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,iVrQqWIs6ZE,https://www.youtube.com/watch?v=iVrQqWIs6ZE,177,"If you can watch this without crying, you have no heart.",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Implies the video is emotionally moving, evoking sadness.",deepseek_v4pro_ai_labeling
surprise_product_launch_more,tech_product_launch,UXmLSfv3NQI,https://www.youtube.com/watch?v=UXmLSfv3NQI,61,I remember when I first watched this I cried so hard this is like the most important invention since Issac Newton invented E=MC law.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Nostalgic and exaggerated praise, expressing happiness and admiration.",deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,dhBxrfETXJA,https://www.youtube.com/watch?v=dhBxrfETXJA,99,"I'm grateful for this kind of reporting. I'm from Houston Texas, and I grew up listening to Marvin Zindler.........he would really go after bad people, and there lack of responsibility concerning food handling.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses gratitude and positive nostalgia for a reporter.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,158,United Airlines:we thought he ordered a fight. Not a flight,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Pun on 'fight' vs 'flight' creates humor.,deepseek_v4pro_ai_labeling
movie_trailer_joy,movie_trailer_joy,LEjhY15eCx0,https://www.youtube.com/watch?v=LEjhY15eCx0,23,"Seeing Riley more grown up, going through puberty and experiencing that teenage experience is so emotional to me. I love the new emotions, because as a teenager it’s so accurate. I can’t wait to watch Inside Out 2 it looks so fun & exciting.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses excitement and emotional connection to the movie's themes.,deepseek_v4pro_ai_labeling
movie_trailer_joy,movie_trailer_joy,LEjhY15eCx0,https://www.youtube.com/watch?v=LEjhY15eCx0,73,"The best part about this is that we can freely give our comments here, showing the actual audience it's trying to achieve here and I appreciate that. Inside Out was one of my favourite films as a kid and I remember replaying it every time during car trips, it was that good. Here I'm hoping the sequel proceeds to be as good as its predecessor.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses fond memories and appreciation for the film, with hopeful anticipation.",deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,iaBh9HRJHjg,https://www.youtube.com/watch?v=iaBh9HRJHjg,6,Everyone thinks it’s so innocent… mark my words in the next decade or two people will start dropping like flies due to lung cancer. It takes years for something to be proven linked with cancer but until then that doesn’t mean it’s SAFE.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses strong warning and frustration about perceived danger.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,-4Qa9ZXTg2g,https://www.youtube.com/watch?v=-4Qa9ZXTg2g,100,"It’s my birthday today, can someone wish me pls?",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses loneliness and desire for acknowledgment on birthday.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,iVrQqWIs6ZE,https://www.youtube.com/watch?v=iVrQqWIs6ZE,246,My heart stops for few seconds.. I really cried a lot..Awesome one..🙏,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Expresses crying and heart-stopping, indicating deep sadness.",deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,57,"Thank you Dove for doing this, creating this masterpiece. I’m in awe and I will share it world wide.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses gratitude and awe, sharing indicates positive engagement.",deepseek_v4pro_ai_labeling
surprise_product_launch_more,tech_product_launch,Btf4mN37OsU,https://www.youtube.com/watch?v=Btf4mN37OsU,115,Last time I bought one of these I got so immersed I lost track of reality and so here I am stuck on this screen we call Earth.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses enjoyment and immersion in a playful, positive way.",deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,T8ClHGY08jc,https://www.youtube.com/watch?v=T8ClHGY08jc,115,Outage here still in Houston TX as of 9pm. I’m using WiFi for this post. Just getting SOS on my data/cellular service,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Factual report of service outage without emotional language.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,111,"Yes these types of ads are scary. Hell, I had nightmares about these types of ads. But they have saved lives. They are raw, real, and definitely prevented me from ever starting. “They pop up when you’re just watching TV and trying to relax” yeah, that’s the point.",youtube_domain_training_comments_8000_unlabeled.csv,fear,positive,Acknowledges fear from ads but supports their life-saving purpose.,deepseek_v4pro_ai_labeling
fast_food_brand_launch,fast_food_brand_launch,chYLHu0w8z0,https://www.youtube.com/watch?v=chYLHu0w8z0,37,It went from happy to SAW quickly,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,"Unexpected shift from happy to scary, implying shock.",deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,66,WE EXPLODING OUR PHONES WITH THIS ONE 🔥🔥🔥 🗣️🗣️🗣️,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Excited and enthusiastic tone with fire emojis and shouting.,deepseek_v4pro_ai_labeling
controversial_brand_purpose,controversial_brand_purpose,UYaY2Kb_PKI,https://www.youtube.com/watch?v=UYaY2Kb_PKI,61,Is it just me or does no one ever see bullying like that?,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses concern and sadness about unnoticed bullying.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,X4k12miYJ4M,https://www.youtube.com/watch?v=X4k12miYJ4M,62,"As terrible as I feel for Terrie and her family, I'm so grateful and feel so blessed that i in all my 28 years of life have never smoked a cigarette and never intend to. I heard once you start it's hard as hell to quit and i don't want to go anywhere near that route.",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses sympathy for Terrie's suffering and fear of addiction.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,-LZ_a5TER_0,https://www.youtube.com/watch?v=-LZ_a5TER_0,164,"You’re right, that’s exactly what that commenter said",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Agreeing statement without strong emotional tone.,deepseek_v4pro_ai_labeling
automotive_controversy,automotive_controversy,ro262oyhZAI,https://www.youtube.com/watch?v=ro262oyhZAI,133,There is a sucker born every day. I wouldn't drive that POS EVEN IF I GOT IT FOR FREE.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Strong disdain for the car, uses derogatory term 'POS'.",deepseek_v4pro_ai_labeling
sports_brand_purpose,sports_brand_purpose,jBnseji3tBk,https://www.youtube.com/watch?v=jBnseji3tBk,66,Believe N. GOD. ❤❤❤😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses belief in God with heart and laugh emojis, indicating happiness.",deepseek_v4pro_ai_labeling
fear_public_safety,fear_public_safety,O8MQV40pOtk,https://www.youtube.com/watch?v=O8MQV40pOtk,81,"Hahahahahahahahah 💖 💙 💜 💚 💛 it must be fate... we need more of these on the road, make an hilarious video. It's already 2018 and more people are distracted than ever. This must be the goal that everyone has right?",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Laughter, heart emojis, and positive tone about a funny video.",deepseek_v4pro_ai_labeling
gaming_product_launch,gaming_product_launch,RkC0l4iekYo,https://www.youtube.com/watch?v=RkC0l4iekYo,78,Me: what's the price? Sony: isn't the trailer cool?,youtube_domain_training_comments_8000_unlabeled.csv,neutral,negative,Sarcastic complaint about Sony ignoring price queries.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,liPlJ_ynd_Q,https://www.youtube.com/watch?v=liPlJ_ynd_Q,26,"Of all of the following Proctor & Gamble brands, I am happily finding alternatives to: Bounty, Charmin, Febreze, and Gilette. Always, Ariel, Bounty, Charmin, Crest, Dawn, Downy, Fairy, Febreze, Gain, Gillette, Head & Shoulders, Olay, Oral-B, Pampers, Pantene, Tide, Vicks",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses happiness in finding alternatives to brands, implying satisfaction.",deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,66,"I think its safe to say that absolutely every restaurant has some things hiding in their closet, no matter what type of restaurant or how expensive it is. But Im fairly certain that in the majority of cases its rather minor things, not much different to everybody's kitchen at home. But this here is shocking even compared to the usual ""bad of the bunch"". It literally looks like there has NEVER been anything done towards cleaning or sanitation or food safety or whatever.",youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Expresses shock and disgust at extreme unsanitary conditions in a restaurant.,deepseek_v4pro_ai_labeling
app_brand_campaign,app_brand_campaign,Ew4kM1FmM8o,https://www.youtube.com/watch?v=Ew4kM1FmM8o,50,GOD DUOLINGO IS MAKING SO GOOD FEATURES IM GONNA BUZZZZZ 😭,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Excited praise for Duolingo features, crying emoji from overwhelming joy.",deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,7,The AI totally mangled the COCA-COLA BRAND LOGO in every shot and they didn't even bother to fix it. Incredible.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Frustration and criticism about AI's failure to fix logo errors.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,10,SHUT IT DOWN!!! Chef Gordon Ramsay 🤣 🤣🤣,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Laughter emojis and excitement about Gordon Ramsay.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,dhBxrfETXJA,https://www.youtube.com/watch?v=dhBxrfETXJA,136,"Funny story: My family and I went out to a restaurant and while the waitress was serving us, my dad noticed she had hair in her under arms!! It grossed him out! (From that, I think my dad even lost his appetite! 😂) That was the last time we ever went there! 😂😂😂",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Amusement from retelling a funny family story with laughing emojis.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,yJTaGf5zURQ,https://www.youtube.com/watch?v=yJTaGf5zURQ,101,lol I am rolling on the floor laughing,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses extreme laughter and amusement.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,Ket5RWHg9IU,https://www.youtube.com/watch?v=Ket5RWHg9IU,9,"Very good video, I think it could have a different thumbnail though.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,positive,"Positive feedback with constructive suggestion, no strong emotion.",deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,61,she would save so much money by just buying a web camera and broadcasting in different platforms at once on a laptop,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Factual observation with no strong emotional tone.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,0ygLvFG9QsA,https://www.youtube.com/watch?v=0ygLvFG9QsA,186,"I love how it shows that literally anyone could do something like this, even a middle class white woman. I also like how it specifically shows a female kidnapper/pedophile because people seem to think they're not a big deal for some reason.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses appreciation for inclusive representation and highlighting overlooked issues.,deepseek_v4pro_ai_labeling
